,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
965,Norte,PA,,15,,,,2023-03-02,9,8602865.0,871249,322,19019,2,,,
966,Norte,PA,,15,,,,2023-03-03,9,8602865.0,871612,363,19021,2,,,
967,Norte,PA,,15,,,,2023-03-04,9,8602865.0,872068,456,19025,4,,,
968,Norte,PA,,15,,,,2023-03-05,10,8602865.0,872068,0,19025,0,,,
969,Norte,PA,,15,,,,2023-03-06,10,8602865.0,872068,0,19025,0,,,
970,Norte,PA,,15,,,,2023-03-07,10,8602865.0,872068,0,19025,0,,,
971,Norte,PA,,15,,,,2023-03-08,10,8602865.0,872068,0,19025,0,,,
972,Norte,PA,,15,,,,2023-03-09,10,8602865.0,872068,0,19025,0,,,
973,Norte,PA,,15,,,,2023-03-10,10,8602865.0,872068,0,19025,0,,,
974,Norte,PA,,15,,,,2023-03-11,10,8602865.0,873474,1406,19031,6,,,
975,Norte,PA,,15,,,,2023-03-12,11,8602865.0,873474,0,19031,0,,,
976,Norte,PA,,15,,,,2023-03-13,11,8602865.0,873474,0,19031,0,,,
977,Norte,PA,,15,,,,2023-03-14,11,8602865.0,873474,0,19031,0,,,
978,Norte,PA,,15,,,,2023-03-15,11,8602865.0,873474,0,19031,0,,,
979,Norte,PA,,15,,,,2023-03-16,11,8602865.0,873474,0,19031,0,,,
980,Norte,PA,,15,,,,2023-03-17,11,8602865.0,873474,0,19031,0,,,
981,Norte,PA,,15,,,,2023-03-18,11,8602865.0,874465,991,19043,12,,,
982,Norte,PA,,15,,,,2023-03-19,12,8602865.0,874465,0,19043,0,,,
983,Norte,PA,,15,,,,2023-03-20,12,8602865.0,874465,0,19043,0,,,
984,Norte,PA,,15,,,,2023-03-21,12,8602865.0,874465,0,19043,0,,,
985,Norte,PA,,15,,,,2023-03-22,12,8602865.0,874465,0,19043,0,,,
986,Norte,PA,,15,,,,2023-03-23,12,8602865.0,874465,0,19043,0,,,
987,Norte,PA,,15,,,,2023-03-24,12,8602865.0,874465,0,19043,0,,,
988,Norte,PA,,15,,,,2023-03-25,12,8602865.0,875474,1009,19052,9,,,
989,Norte,PA,,15,,,,2023-03-26,13,8602865.0,875474,0,19052,0,,,
990,Norte,PA,,15,,,,2023-03-27,13,8602865.0,875474,0,19052,0,,,
991,Norte,PA,,15,,,,2023-03-28,13,8602865.0,875474,0,19052,0,,,
992,Norte,PA,,15,,,,2023-03-29,13,8602865.0,875474,0,19052,0,,,
993,Norte,PA,,15,,,,2023-03-30,13,8602865.0,875474,0,19052,0,,,
994,Norte,PA,,15,,,,2023-03-31,13,8602865.0,875474,0,19052,0,,,
995,Norte,PA,,15,,,,2023-04-01,13,8602865.0,876526,1052,19056,4,,,
996,Norte,PA,,15,,,,2023-04-02,14,8602865.0,876526,0,19056,0,,,
997,Norte,PA,,15,,,,2023-04-03,14,8602865.0,876526,0,19056,0,,,
998,Norte,PA,,15,,,,2023-04-04,14,8602865.0,876526,0,19056,0,,,
999,Norte,PA,,15,,,,2023-04-05,14,8602865.0,876526,0,19056,0,,,
1000,Norte,PA,,15,,,,2023-04-06,14,8602865.0,876526,0,19056,0,,,
1001,Norte,PA,,15,,,,2023-04-07,14,8602865.0,876526,0,19056,0,,,
1002,Norte,PA,,15,,,,2023-04-08,14,8602865.0,877033,507,19063,7,,,
1003,Norte,PA,,15,,,,2023-04-09,15,8602865.0,877033,0,19063,0,,,
1004,Norte,PA,,15,,,,2023-04-10,15,8602865.0,877033,0,19063,0,,,
1005,Norte,PA,,15,,,,2023-04-11,15,8602865.0,877033,0,19063,0,,,
1006,Norte,PA,,15,,,,2023-04-12,15,8602865.0,877033,0,19063,0,,,
1007,Norte,PA,,15,,,,2023-04-13,15,8602865.0,877033,0,19063,0,,,
1008,Norte,PA,,15,,,,2023-04-14,15,8602865.0,877033,0,19063,0,,,
1009,Norte,PA,,15,,,,2023-04-15,15,8602865.0,877689,656,19071,8,,,
1010,Norte,PA,,15,,,,2023-04-16,16,8602865.0,877689,0,19071,0,,,
1011,Norte,PA,,15,,,,2023-04-17,16,8602865.0,877689,0,19071,0,,,
1012,Norte,PA,,15,,,,2023-04-18,16,8602865.0,877689,0,19071,0,,,
1013,Norte,PA,,15,,,,2023-04-19,16,8602865.0,877689,0,19071,0,,,
1014,Norte,PA,,15,,,,2023-04-20,16,8602865.0,877689,0,19071,0,,,
1015,Norte,PA,,15,,,,2023-04-21,16,8602865.0,877689,0,19071,0,,,
1016,Norte,PA,,15,,,,2023-04-22,16,8602865.0,878153,464,19079,8,,,
1017,Norte,PA,,15,,,,2023-04-23,17,8602865.0,878153,0,19079,0,,,
1018,Norte,PA,,15,,,,2023-04-24,17,8602865.0,878153,0,19079,0,,,
1019,Norte,PA,,15,,,,2023-04-25,17,8602865.0,878153,0,19079,0,,,
1020,Norte,PA,,15,,,,2023-04-26,17,8602865.0,878153,0,19079,0,,,
1021,Norte,PA,,15,,,,2023-04-27,17,8602865.0,878153,0,19079,0,,,
1022,Norte,PA,,15,,,,2023-04-28,17,8602865.0,878153,0,19079,0,,,
1023,Norte,PA,,15,,,,2023-04-29,17,8602865.0,878541,388,19085,6,,,
1024,Norte,PA,,15,,,,2023-04-30,18,8602865.0,878541,0,19085,0,,,
1025,Norte,PA,,15,,,,2023-05-01,18,8602865.0,878541,0,19085,0,,,
1026,Norte,PA,,15,,,,2023-05-02,18,8602865.0,878541,0,19085,0,,,
1027,Norte,PA,,15,,,,2023-05-03,18,8602865.0,878541,0,19085,0,,,
1028,Norte,PA,,15,,,,2023-05-04,18,8602865.0,878541,0,19085,0,,,
1029,Norte,PA,,15,,,,2023-05-05,18,8602865.0,878541,0,19085,0,,,
1030,Norte,PA,,15,,,,2023-05-06,18,8602865.0,878928,387,19104,19,,,
1031,Norte,PA,,15,,,,2023-05-07,19,8602865.0,878928,0,19104,0,,,
1032,Norte,PA,,15,,,,2023-05-08,19,8602865.0,878928,0,19104,0,,,
1033,Norte,PA,,15,,,,2023-05-09,19,8602865.0,878928,0,19104,0,,,
1034,Norte,PA,,15,,,,2023-05-10,19,8602865.0,878928,0,19104,0,,,
1035,Norte,PA,,15,,,,2023-05-11,19,8602865.0,878928,0,19104,0,,,
1036,Norte,PA,,15,,,,2023-05-12,19,8602865.0,878928,0,19104,0,,,
1037,Norte,PA,,15,,,,2023-05-13,19,8602865.0,879424,496,19106,2,,,
1038,Norte,PA,,15,,,,2023-05-14,20,8602865.0,879424,0,19106,0,,,
1039,Norte,PA,,15,,,,2023-05-15,20,8602865.0,879424,0,19106,0,,,
1040,Norte,PA,,15,,,,2023-05-16,20,8602865.0,879424,0,19106,0,,,
1041,Norte,PA,,15,,,,2023-05-17,20,8602865.0,879424,0,19106,0,,,
1042,Norte,PA,,15,,,,2023-05-18,20,8602865.0,879424,0,19106,0,,,
1043,Norte,PA,,15,,,,2023-05-19,20,8602865.0,879424,0,19106,0,,,
1044,Norte,PA,,15,,,,2023-05-20,20,8602865.0,880105,681,19113,7,,,
1045,Norte,PA,,15,,,,2023-05-21,21,8602865.0,880105,0,19113,0,,,
1046,Norte,PA,,15,,,,2023-05-22,21,8602865.0,880105,0,19113,0,,,
1047,Norte,PA,,15,,,,2023-05-23,21,8602865.0,880105,0,19113,0,,,
1048,Norte,PA,,15,,,,2023-05-24,21,8602865.0,880105,0,19113,0,,,
1049,Norte,PA,,15,,,,2023-05-25,21,8602865.0,880105,0,19113,0,,,
1050,Norte,PA,,15,,,,2023-05-26,21,8602865.0,880105,0,19113,0,,,
1051,Norte,PA,,15,,,,2023-05-27,21,8602865.0,880614,509,19114,1,,,
1052,Norte,PA,,15,,,,2023-05-28,22,8602865.0,880614,0,19114,0,,,
1053,Norte,PA,,15,,,,2023-05-29,22,8602865.0,880614,0,19114,0,,,
1054,Norte,PA,,15,,,,2023-05-30,22,8602865.0,880614,0,19114,0,,,
1055,Norte,PA,,15,,,,2023-05-31,22,8602865.0,880614,0,19114,0,,,
1056,Norte,PA,,15,,,,2023-06-01,22,8602865.0,880614,0,19114,0,,,
1057,Norte,PA,,15,,,,2023-06-02,22,8602865.0,880614,0,19114,0,,,
1058,Norte,PA,,15,,,,2023-06-03,22,8602865.0,881325,711,19119,5,,,
1059,Norte,PA,,15,,,,2023-06-04,23,8602865.0,881325,0,19119,0,,,
1060,Norte,PA,,15,,,,2023-06-05,23,8602865.0,881325,0,19119,0,,,
1061,Norte,PA,,15,,,,2023-06-06,23,8602865.0,881325,0,19119,0,,,
1062,Norte,PA,,15,,,,2023-06-07,23,8602865.0,881325,0,19119,0,,,
1063,Norte,PA,,15,,,,2023-06-08,23,8602865.0,881325,0,19119,0,,,
1064,Norte,PA,,15,,,,2023-06-09,23,8602865.0,881325,0,19119,0,,,
1065,Norte,PA,,15,,,,2023-06-10,23,8602865.0,881780,455,19124,5,,,
1066,Norte,PA,,15,,,,2023-06-11,24,8602865.0,881780,0,19124,0,,,
1067,Norte,PA,,15,,,,2023-06-12,24,8602865.0,881780,0,19124,0,,,
1068,Norte,PA,,15,,,,2023-06-13,24,8602865.0,881780,0,19124,0,,,
1069,Norte,PA,,15,,,,2023-06-14,24,8602865.0,881780,0,19124,0,,,
1070,Norte,PA,,15,,,,2023-06-15,24,8602865.0,881780,0,19124,0,,,
1071,Norte,PA,,15,,,,2023-06-16,24,8602865.0,881780,0,19124,0,,,
1072,Norte,PA,,15,,,,2023-06-17,24,8602865.0,882253,473,19129,5,,,
1073,Norte,PA,,15,,,,2023-06-18,25,8602865.0,882253,0,19129,0,,,
1074,Norte,PA,,15,,,,2023-06-19,25,8602865.0,882253,0,19129,0,,,
1075,Norte,PA,,15,,,,2023-06-20,25,8602865.0,882253,0,19129,0,,,
1076,Norte,PA,,15,,,,2023-06-21,25,8602865.0,882253,0,19129,0,,,
1077,Norte,PA,,15,,,,2023-06-22,25,8602865.0,882253,0,19129,0,,,
1078,Norte,PA,,15,,,,2023-06-23,25,8602865.0,882253,0,19129,0,,,
1079,Norte,PA,,15,,,,2023-06-24,25,8602865.0,882712,459,19130,1,,,
1080,Norte,PA,,15,,,,2023-06-25,26,8602865.0,882712,0,19130,0,,,
1081,Norte,PA,,15,,,,2023-06-26,26,8602865.0,882712,0,19130,0,,,
1082,Norte,PA,,15,,,,2023-06-27,26,8602865.0,882712,0,19130,0,,,
1083,Norte,PA,,15,,,,2023-06-28,26,8602865.0,882712,0,19130,0,,,
1084,Norte,PA,,15,,,,2023-06-29,26,8602865.0,882712,0,19130,0,,,
1085,Norte,PA,,15,,,,2023-06-30,26,8602865.0,882712,0,19130,0,,,
1086,Norte,AP,,16,,,,2023-01-01,1,845731.0,182516,0,2165,0,,,
1087,Norte,AP,,16,,,,2023-01-02,1,845731.0,182518,2,2166,1,,,
1088,Norte,AP,,16,,,,2023-01-03,1,845731.0,182617,99,2166,0,,,
1089,Norte,AP,,16,,,,2023-01-04,1,845731.0,182643,26,2166,0,,,
1090,Norte,AP,,16,,,,2023-01-05,1,845731.0,182696,53,2166,0,,,
1091,Norte,AP,,16,,,,2023-01-06,1,845731.0,182972,276,2166,0,,,
1092,Norte,AP,,16,,,,2023-01-07,1,845731.0,182972,0,2166,0,,,
1093,Norte,AP,,16,,,,2023-01-08,2,845731.0,182974,2,2166,0,,,
1094,Norte,AP,,16,,,,2023-01-09,2,845731.0,183086,112,2166,0,,,
1095,Norte,AP,,16,,,,2023-01-10,2,845731.0,183092,6,2166,0,,,
1096,Norte,AP,,16,,,,2023-01-11,2,845731.0,183156,64,2166,0,,,
1097,Norte,AP,,16,,,,2023-01-12,2,845731.0,183246,90,2166,0,,,
1098,Norte,AP,,16,,,,2023-01-13,2,845731.0,183304,58,2166,0,,,
1099,Norte,AP,,16,,,,2023-01-14,2,845731.0,183306,2,2166,0,,,
1100,Norte,AP,,16,,,,2023-01-15,3,845731.0,183306,0,2166,0,,,
1101,Norte,AP,,16,,,,2023-01-16,3,845731.0,183410,104,2166,0,,,
1102,Norte,AP,,16,,,,2023-01-17,3,845731.0,183506,96,2166,0,,,
1103,Norte,AP,,16,,,,2023-01-18,3,845731.0,183569,63,2166,0,,,
1104,Norte,AP,,16,,,,2023-01-19,3,845731.0,183612,43,2167,1,,,
1105,Norte,AP,,16,,,,2023-01-20,3,845731.0,183666,54,2167,0,,,
1106,Norte,AP,,16,,,,2023-01-21,3,845731.0,183667,1,2167,0,,,
1107,Norte,AP,,16,,,,2023-01-22,4,845731.0,183667,0,2167,0,,,
1108,Norte,AP,,16,,,,2023-01-23,4,845731.0,183667,0,2167,0,,,
1109,Norte,AP,,16,,,,2023-01-24,4,845731.0,183707,40,2167,0,,,
1110,Norte,AP,,16,,,,2023-01-25,4,845731.0,183847,140,2167,0,,,
1111,Norte,AP,,16,,,,2023-01-26,4,845731.0,183869,22,2167,0,,,
1112,Norte,AP,,16,,,,2023-01-27,4,845731.0,183977,108,2167,0,,,
1113,Norte,AP,,16,,,,2023-01-28,4,845731.0,183978,1,2167,0,,,
1114,Norte,AP,,16,,,,2023-01-29,5,845731.0,183978,0,2167,0,,,
1115,Norte,AP,,16,,,,2023-01-30,5,845731.0,184065,87,2167,0,,,
1116,Norte,AP,,16,,,,2023-01-31,5,845731.0,184111,46,2167,0,,,
1117,Norte,AP,,16,,,,2023-02-01,5,845731.0,184118,7,2167,0,,,
1118,Norte,AP,,16,,,,2023-02-02,5,845731.0,184128,10,2167,0,,,
1119,Norte,AP,,16,,,,2023-02-03,5,845731.0,184336,208,2167,0,,,
1120,Norte,AP,,16,,,,2023-02-04,5,845731.0,184340,4,2167,0,,,
1121,Norte,AP,,16,,,,2023-02-05,6,845731.0,184340,0,2167,0,,,
1122,Norte,AP,,16,,,,2023-02-06,6,845731.0,184348,8,2167,0,,,
1123,Norte,AP,,16,,,,2023-02-07,6,845731.0,184460,112,2167,0,,,
1124,Norte,AP,,16,,,,2023-02-08,6,845731.0,184511,51,2167,0,,,
1125,Norte,AP,,16,,,,2023-02-09,6,845731.0,184576,65,2167,0,,,
1126,Norte,AP,,16,,,,2023-02-10,6,845731.0,184644,68,2167,0,,,
1127,Norte,AP,,16,,,,2023-02-11,6,845731.0,184649,5,2167,0,,,
1128,Norte,AP,,16,,,,2023-02-12,7,845731.0,184651,2,2167,0,,,
1129,Norte,AP,,16,,,,2023-02-13,7,845731.0,184661,10,2167,0,,,
1130,Norte,AP,,16,,,,2023-02-14,7,845731.0,184799,138,2167,0,,,
1131,Norte,AP,,16,,,,2023-02-15,7,845731.0,184810,11,2167,0,,,
1132,Norte,AP,,16,,,,2023-02-16,7,845731.0,184836,26,2167,0,,,
1133,Norte,AP,,16,,,,2023-02-17,7,845731.0,185025,189,2167,0,,,
1134,Norte,AP,,16,,,,2023-02-18,7,845731.0,185027,2,2167,0,,,
1135,Norte,AP,,16,,,,2023-02-19,8,845731.0,185027,0,2167,0,,,
1136,Norte,AP,,16,,,,2023-02-20,8,845731.0,185027,0,2167,0,,,
1137,Norte,AP,,16,,,,2023-02-21,8,845731.0,185027,0,2167,0,,,
1138,Norte,AP,,16,,,,2023-02-22,8,845731.0,185027,0,2167,0,,,
1139,Norte,AP,,16,,,,2023-02-23,8,845731.0,185085,58,2167,0,,,
1140,Norte,AP,,16,,,,2023-02-24,8,845731.0,185417,332,2167,0,,,
1141,Norte,AP,,16,,,,2023-02-25,8,845731.0,185426,9,2167,0,,,
1142,Norte,AP,,16,,,,2023-02-26,9,845731.0,185426,0,2167,0,,,
1143,Norte,AP,,16,,,,2023-02-27,9,845731.0,185457,31,2167,0,,,
1144,Norte,AP,,16,,,,2023-02-28,9,845731.0,185588,131,2167,0,,,
1145,Norte,AP,,16,,,,2023-03-01,9,845731.0,185589,1,2167,0,,,
1146,Norte,AP,,16,,,,2023-03-02,9,845731.0,185595,6,2167,0,,,
1147,Norte,AP,,16,,,,2023-03-03,9,845731.0,185668,73,2167,0,,,
1148,Norte,AP,,16,,,,2023-03-04,9,845731.0,185673,5,2167,0,,,
1149,Norte,AP,,16,,,,2023-03-05,10,845731.0,185673,0,2167,0,,,
1150,Norte,AP,,16,,,,2023-03-06,10,845731.0,185673,0,2167,0,,,
1151,Norte,AP,,16,,,,2023-03-07,10,845731.0,185673,0,2167,0,,,
1152,Norte,AP,,16,,,,2023-03-08,10,845731.0,185673,0,2167,0,,,
1153,Norte,AP,,16,,,,2023-03-09,10,845731.0,185673,0,2167,0,,,
1154,Norte,AP,,16,,,,2023-03-10,10,845731.0,185673,0,2167,0,,,
1155,Norte,AP,,16,,,,2023-03-11,10,845731.0,185753,80,2169,2,,,
1156,Norte,AP,,16,,,,2023-03-12,11,845731.0,185753,0,2169,0,,,
1157,Norte,AP,,16,,,,2023-03-13,11,845731.0,185753,0,2169,0,,,
1158,Norte,AP,,16,,,,2023-03-14,11,845731.0,185753,0,2169,0,,,
1159,Norte,AP,,16,,,,2023-03-15,11,845731.0,185753,0,2169,0,,,
1160,Norte,AP,,16,,,,2023-03-16,11,845731.0,185753,0,2169,0,,,
1161,Norte,AP,,16,,,,2023-03-17,11,845731.0,185753,0,2169,0,,,
1162,Norte,AP,,16,,,,2023-03-18,11,845731.0,185825,72,2145,-24,,,
1163,Norte,AP,,16,,,,2023-03-19,12,845731.0,185825,0,2145,0,,,
1164,Norte,AP,,16,,,,2023-03-20,12,845731.0,185825,0,2145,0,,,
1165,Norte,AP,,16,,,,2023-03-21,12,845731.0,185825,0,2145,0,,,
1166,Norte,AP,,16,,,,2023-03-22,12,845731.0,185825,0,2145,0,,,
1167,Norte,AP,,16,,,,2023-03-23,12,845731.0,185825,0,2145,0,,,
1168,Norte,AP,,16,,,,2023-03-24,12,845731.0,185825,0,2145,0,,,
1169,Norte,AP,,16,,,,2023-03-25,12,845731.0,185825,0,2169,24,,,
1170,Norte,AP,,16,,,,2023-03-26,13,845731.0,185825,0,2169,0,,,
1171,Norte,AP,,16,,,,2023-03-27,13,845731.0,185825,0,2169,0,,,
1172,Norte,AP,,16,,,,2023-03-28,13,845731.0,185825,0,2169,0,,,
1173,Norte,AP,,16,,,,2023-03-29,13,845731.0,185825,0,2169,0,,,
1174,Norte,AP,,16,,,,2023-03-30,13,845731.0,185825,0,2169,0,,,
1175,Norte,AP,,16,,,,2023-03-31,13,845731.0,185825,0,2169,0,,,
1176,Norte,AP,,16,,,,2023-04-01,13,845731.0,185902,77,2169,0,,,
1177,Norte,AP,,16,,,,2023-04-02,14,845731.0,185902,0,2169,0,,,
1178,Norte,AP,,16,,,,2023-04-03,14,845731.0,185902,0,2169,0,,,
1179,Norte,AP,,16,,,,2023-04-04,14,845731.0,185902,0,2169,0,,,
1180,Norte,AP,,16,,,,2023-04-05,14,845731.0,185902,0,2169,0,,,
1181,Norte,AP,,16,,,,2023-04-06,14,845731.0,185902,0,2169,0,,,
1182,Norte,AP,,16,,,,2023-04-07,14,845731.0,185902,0,2169,0,,,
1183,Norte,AP,,16,,,,2023-04-08,14,845731.0,185966,64,2169,0,,,
1184,Norte,AP,,16,,,,2023-04-09,15,845731.0,185966,0,2169,0,,,
1185,Norte,AP,,16,,,,2023-04-10,15,845731.0,185966,0,2169,0,,,
1186,Norte,AP,,16,,,,2023-04-11,15,845731.0,185966,0,2169,0,,,
1187,Norte,AP,,16,,,,2023-04-12,15,845731.0,185966,0,2169,0,,,
1188,Norte,AP,,16,,,,2023-04-13,15,845731.0,185966,0,2169,0,,,
1189,Norte,AP,,16,,,,2023-04-14,15,845731.0,185966,0,2169,0,,,
1190,Norte,AP,,16,,,,2023-04-15,15,845731.0,185980,14,2169,0,,,
1191,Norte,AP,,16,,,,2023-04-16,16,845731.0,185980,0,2169,0,,,
1192,Norte,AP,,16,,,,2023-04-17,16,845731.0,185980,0,2169,0,,,
1193,Norte,AP,,16,,,,2023-04-18,16,845731.0,185980,0,2169,0,,,
1194,Norte,AP,,16,,,,2023-04-19,16,845731.0,185980,0,2169,0,,,
1195,Norte,AP,,16,,,,2023-04-20,16,845731.0,185980,0,2169,0,,,
1196,Norte,AP,,16,,,,2023-04-21,16,845731.0,185980,0,2169,0,,,
1197,Norte,AP,,16,,,,2023-04-22,16,845731.0,185984,4,2169,0,,,
1198,Norte,AP,,16,,,,2023-04-23,17,845731.0,185984,0,2169,0,,,
1199,Norte,AP,,16,,,,2023-04-24,17,845731.0,185984,0,2169,0,,,
1200,Norte,AP,,16,,,,2023-04-25,17,845731.0,185984,0,2169,0,,,
1201,Norte,AP,,16,,,,2023-04-26,17,845731.0,185984,0,2169,0,,,
1202,Norte,AP,,16,,,,2023-04-27,17,845731.0,185984,0,2169,0,,,
1203,Norte,AP,,16,,,,2023-04-28,17,845731.0,185984,0,2169,0,,,
1204,Norte,AP,,16,,,,2023-04-29,17,845731.0,185995,11,2169,0,,,
1205,Norte,AP,,16,,,,2023-04-30,18,845731.0,185995,0,2169,0,,,
1206,Norte,AP,,16,,,,2023-05-01,18,845731.0,185995,0,2169,0,,,
1207,Norte,AP,,16,,,,2023-05-02,18,845731.0,185995,0,2169,0,,,
1208,Norte,AP,,16,,,,2023-05-03,18,845731.0,185995,0,2169,0,,,
1209,Norte,AP,,16,,,,2023-05-04,18,845731.0,185995,0,2169,0,,,
1210,Norte,AP,,16,,,,2023-05-05,18,845731.0,185995,0,2169,0,,,
1211,Norte,AP,,16,,,,2023-05-06,18,845731.0,186004,9,2169,0,,,
1212,Norte,AP,,16,,,,2023-05-07,19,845731.0,186004,0,2169,0,,,
1213,Norte,AP,,16,,,,2023-05-08,19,845731.0,186004,0,2169,0,,,
1214,Norte,AP,,16,,,,2023-05-09,19,845731.0,186004,0,2169,0,,,
1215,Norte,AP,,16,,,,2023-05-10,19,845731.0,186004,0,2169,0,,,
1216,Norte,AP,,16,,,,2023-05-11,19,845731.0,186004,0,2169,0,,,
1217,Norte,AP,,16,,,,2023-05-12,19,845731.0,186004,0,2169,0,,,
1218,Norte,AP,,16,,,,2023-05-13,19,845731.0,186014,10,2169,0,,,
1219,Norte,AP,,16,,,,2023-05-14,20,845731.0,186014,0,2169,0,,,
1220,Norte,AP,,16,,,,2023-05-15,20,845731.0,186014,0,2169,0,,,
1221,Norte,AP,,16,,,,2023-05-16,20,845731.0,186014,0,2169,0,,,
1222,Norte,AP,,16,,,,2023-05-17,20,845731.0,186014,0,2169,0,,,
1223,Norte,AP,,16,,,,2023-05-18,20,845731.0,186014,0,2169,0,,,
1224,Norte,AP,,16,,,,2023-05-19,20,845731.0,186014,0,2169,0,,,
1225,Norte,AP,,16,,,,2023-05-20,20,845731.0,186043,29,2169,0,,,
1226,Norte,AP,,16,,,,2023-05-21,21,845731.0,186043,0,2169,0,,,
1227,Norte,AP,,16,,,,2023-05-22,21,845731.0,186043,0,2169,0,,,
1228,Norte,AP,,16,,,,2023-05-23,21,845731.0,186043,0,2169,0,,,
1229,Norte,AP,,16,,,,2023-05-24,21,845731.0,186043,0,2169,0,,,
1230,Norte,AP,,16,,,,2023-05-25,21,845731.0,186043,0,2169,0,,,
1231,Norte,AP,,16,,,,2023-05-26,21,845731.0,186043,0,2169,0,,,
1232,Norte,AP,,16,,,,2023-05-27,21,845731.0,186072,29,2169,0,,,
1233,Norte,AP,,16,,,,2023-05-28,22,845731.0,186072,0,2169,0,,,
1234,Norte,AP,,16,,,,2023-05-29,22,845731.0,186072,0,2169,0,,,
1235,Norte,AP,,16,,,,2023-05-30,22,845731.0,186072,0,2169,0,,,
1236,Norte,AP,,16,,,,2023-05-31,22,845731.0,186072,0,2169,0,,,
1237,Norte,AP,,16,,,,2023-06-01,22,845731.0,186072,0,2169,0,,,
1238,Norte,AP,,16,,,,2023-06-02,22,845731.0,186072,0,2169,0,,,
1239,Norte,AP,,16,,,,2023-06-03,22,845731.0,186095,23,2169,0,,,
1240,Norte,AP,,16,,,,2023-06-04,23,845731.0,186095,0,2169,0,,,
1241,Norte,AP,,16,,,,2023-06-05,23,845731.0,186095,0,2169,0,,,
1242,Norte,AP,,16,,,,2023-06-06,23,845731.0,186095,0,2169,0,,,
1243,Norte,AP,,16,,,,2023-06-07,23,845731.0,186095,0,2169,0,,,
1244,Norte,AP,,16,,,,2023-06-08,23,845731.0,186095,0,2169,0,,,
1245,Norte,AP,,16,,,,2023-06-09,23,845731.0,186095,0,2169,0,,,
1246,Norte,AP,,16,,,,2023-06-10,23,845731.0,186128,33,2079,-90,,,
1247,Norte,AP,,16,,,,2023-06-11,24,845731.0,186128,0,2079,0,,,
1248,Norte,AP,,16,,,,2023-06-12,24,845731.0,186128,0,2079,0,,,
1249,Norte,AP,,16,,,,2023-06-13,24,845731.0,186128,0,2079,0,,,
1250,Norte,AP,,16,,,,2023-06-14,24,845731.0,186128,0,2079,0,,,
1251,Norte,AP,,16,,,,2023-06-15,24,845731.0,186128,0,2079,0,,,
1252,Norte,AP,,16,,,,2023-06-16,24,845731.0,186128,0,2079,0,,,
1253,Norte,AP,,16,,,,2023-06-17,24,845731.0,186326,198,2169,90,,,
1254,Norte,AP,,16,,,,2023-06-18,25,845731.0,186326,0,2169,0,,,
1255,Norte,AP,,16,,,,2023-06-19,25,845731.0,186326,0,2169,0,,,
1256,Norte,AP,,16,,,,2023-06-20,25,845731.0,186326,0,2169,0,,,
1257,Norte,AP,,16,,,,2023-06-21,25,845731.0,186326,0,2169,0,,,
1258,Norte,AP,,16,,,,2023-06-22,25,845731.0,186326,0,2169,0,,,
1259,Norte,AP,,16,,,,2023-06-23,25,845731.0,186326,0,2169,0,,,
1260,Norte,AP,,16,,,,2023-06-24,25,845731.0,186176,-150,2169,0,,,
1261,Norte,AP,,16,,,,2023-06-25,26,845731.0,186176,0,2169,0,,,
1262,Norte,AP,,16,,,,2023-06-26,26,845731.0,186176,0,2169,0,,,
1263,Norte,AP,,16,,,,2023-06-27,26,845731.0,186176,0,2169,0,,,
1264,Norte,AP,,16,,,,2023-06-28,26,845731.0,186176,0,2169,0,,,
1265,Norte,AP,,16,,,,2023-06-29,26,845731.0,186176,0,2169,0,,,
1266,Norte,AP,,16,,,,2023-06-30,26,845731.0,186176,0,2169,0,,,
1267,Norte,TO,,17,,,,2023-01-01,1,1572866.0,359567,0,4208,0,,,
1268,Norte,TO,,17,,,,2023-01-02,1,1572866.0,361001,1434,4212,4,,,
1269,Norte,TO,,17,,,,2023-01-03,1,1572866.0,361001,0,4212,0,,,
1270,Norte,TO,,17,,,,2023-01-04,1,1572866.0,361001,0,4212,0,,,
1271,Norte,TO,,17,,,,2023-01-05,1,1572866.0,361001,0,4212,0,,,
1272,Norte,TO,,17,,,,2023-01-06,1,1572866.0,361001,0,4212,0,,,
1273,Norte,TO,,17,,,,2023-01-07,1,1572866.0,361001,0,4212,0,,,
1274,Norte,TO,,17,,,,2023-01-08,2,1572866.0,361001,0,4212,0,,,
1275,Norte,TO,,17,,,,2023-01-09,2,1572866.0,362364,1363,4216,4,,,
1276,Norte,TO,,17,,,,2023-01-10,2,1572866.0,362364,0,4216,0,,,
1277,Norte,TO,,17,,,,2023-01-11,2,1572866.0,362364,0,4216,0,,,
1278,Norte,TO,,17,,,,2023-01-12,2,1572866.0,362364,0,4216,0,,,
1279,Norte,TO,,17,,,,2023-01-13,2,1572866.0,362364,0,4216,0,,,
1280,Norte,TO,,17,,,,2023-01-14,2,1572866.0,362364,0,4216,0,,,
1281,Norte,TO,,17,,,,2023-01-15,3,1572866.0,362364,0,4216,0,,,
1282,Norte,TO,,17,,,,2023-01-16,3,1572866.0,363257,893,4220,4,,,
1283,Norte,TO,,17,,,,2023-01-17,3,1572866.0,363257,0,4220,0,,,
1284,Norte,TO,,17,,,,2023-01-18,3,1572866.0,363257,0,4220,0,,,
